from,to,flow
1455,2673,225.95136268142323
1455,1451,269.65237677162065
1456,2296,46.31345661337022
1456,4203,1874.0692082643136
1456,4805,977.6047677624657
1457,2028,164.95345701552495
1457,4804,812.6513107469414
1457,4805,1506.6628825720777
1458,2028,213.6893758110815
1458,2511,226.46653678579682
1458,2662,23.517932263693247
1458,1448,20.827137062105628
1459,1461,364.402960708266
1459,1493,94.97448516078428
1459,2089,314.2076988873841
1459,4536,160.5520789946347
1460,1463,184.54460927869744
1460,4537,430.2798433132735
1460,4538,375.48488466748734
1460,1455,428.4722572219853
1461,4533,456.2265911372407
1461,2029,127.16529211974182
1461,1459,95.62799034071375
1462,1463,88.59899289961629
1462,2674,331.81774554917547
1462,2681,28.993749006351344
1462,326,42.83800000000012
1462,330,173.69599999999963
1462,331,44.519000000000126
1463,1465,236.42338749433227
1463,1460,371.73261900140625
1463,1462,108.47322209009252
1463,329,54.82100000000018
1464,2681,96.83205103077654
1464,2682,67.0880507645046
1464,327,68.26500000000023
1465,1468,20.332283916893175
1465,2678,333.5503394542672
1465,2682,104.91177739914022
1465,1463,400.1336264075165
1466,4262,466.3471031332736
1466,4263,1181.6904795987853
1466,4266,158.20451011332244
1466,4267,866.2269799355327
1467,1474,139.2516081097251
1467,4640,1230.507648199192
1467,1427,1125.5105997996395
1468,1470,335.5584186065645
1468,2237,128.6288710227663
1468,1465,55.87206046376228
1469,1471,1092.316547776142
1469,2237,304.05575654610044
1469,4264,867.861047319885
1470,4620,535.236614210056
1470,4623,27.30931386931244
1470,1468,158.97973696263233
1471,2230,180.917034881445
1471,4636,1100.0739283518806
1471,1469,782.6067132206416
1472,4024,1100.0739283518806
1472,4636,930.9727503957267
1473,1475,103.42501747624253
1473,2222,54.77949362440229
1473,4266,357.05889898670597
1474,1476,118.58736456618134
1474,2222,64.95436299760252
1474,1467,259.28361986410755
1475,1476,111.63023357106198
1475,2217,19.103691137061666
1475,1473,267.32243168429954
1476,2097,196.35807457396183
1476,1474,226.91335098588902
1476,1475,238.55540105853868
1476,297,72.4980000000002
1477,4637,1097.2216525243036
1477,4638,716.8076232048469
1477,4639,341.40753734408486
1478,2803,701.2176747238315
1478,3237,565.1073669648205
1478,3347,120.02738336539208
1479,2784,1452.0532214536684
1479,2785,649.851413982117
1479,4710,804.8257690694464
1480,1481,40.456417425330685
1480,3344,783.7101812310999
1480,4710,1085.2190568440858
1480,300,56.03200000000016
1481,1483,178.2611442272209
1481,2976,91.1332827593426
1481,1480,11.739000000000487
1482,2784,1027.9894220646986
1482,3589,59.77734491549741
1482,4319,1392.2758765381732
1483,1485,282.7790150397362
1483,3589,144.4533058231257
1483,1481,81.49936982714128
1483,284,82.43000000000023
1484,4317,744.9156335419888
1484,4318,1109.691987386265
1484,4319,883.5361162415741
1484,4320,120.64891256552121
1485,2782,231.21329683405565
1485,2783,196.98176498982843
1485,1483,223.49920154728437
1486,4020,1145.7126730850844
1486,4637,507.4203211580664
1486,294,38.458000000000105
1487,4020,348.27645692765134
1487,4021,1390.8123465912877
1487,4022,910.2727955901759
1487,4023,585.5378749610221
1488,4279,1061.069409697951
1488,4281,142.31252427619242
1488,4283,1045.9735922004
1488,4284,1217.3301188411028
1489,4289,1134.8308653925899
1489,4290,181.00040132435595
1489,4292,417.32033164801857
1489,4293,469.4674001922561
1490,2250,158.97328233804419
1490,2508,585.547442943903
1490,4621,416.54899528915547
1491,1494,675.9303533273016
1491,2509,93.87404907989038
1491,4293,251.37881590201314
1492,1493,88.30064688746528
1492,2250,10.355342132100118
1492,2664,277.3909282714939
1492,340,21.269356478885612
1493,2663,150.30624057150547
1493,1459,270.6535420848538
1493,1492,175.5350858413864
1494,4532,548.3564633978814
1494,4533,222.78664611630109
1494,4534,550.1563659058019
1494,1491,202.5290070491677
1495,2288,363.21876535392823
1495,2666,354.3027004904374
1495,4806,527.4864907369198
1496,2658,448.72521918204325
1496,2665,223.24249637112072
1497,4323,417.28121628845577
1497,4324,102.75497052105932
1497,4325,377.0070856025889
1498,2294,638.48056508615
1498,2659,28.621469539410995
1498,4261,716.5395580275734
1498,4322,465.0969305461472
1499,4203,1023.9182243758358
1499,4204,1464.8285413781643
1499,4325,664.1437937001638
1500,1503,346.04770106070976
1500,4253,915.6868459530064
1500,4254,1393.0006504618577
1501,1504,1645.6257922788
1501,1505,15.971216567566918
1501,4254,1015.616123736176
1502,4256,362.0707109633004
1502,4258,782.6050240070476
1502,4259,457.4592943324202
1502,4260,194.72543243468286
1503,1505,398.39791215971655
1503,4255,244.27023057821134
1503,1500,141.4849519954887
1504,4578,286.83735420482054
1504,4579,1580.9261453630081
1504,1501,1031.5228988731883
1505,1509,147.48811927718037
1505,1501,252.68958324749886
1505,1503,76.03468270940704
1505,1015,108.66200000000035
1506,1508,126.52309540911641
1506,1510,1539.5228750263545
1506,4579,1050.0646665195802
1507,1508,927.7277762523256
1507,1509,422.70201761392565
1507,1533,243.0609463641964
1507,4578,277.94945799253134
1508,1531,803.5986208467804
1508,1506,0.00710943534557363
1508,1507,408.25739820019834
1508,462,250.64957174015396
1509,1534,351.50332316777093
1509,1505,73.73125650680248
1509,1507,955.7032891466333
1510,1511,1534.9389234505502
1510,1528,71.9452250728143
1510,1506,1135.177382156698
1511,2308,1534.9389234505502
1511,1510,1202.5386556537085
1512,1515,161.99669025426863
1512,2308,0.000253948171816105
1512,1511,134.9018046699464
1512,459,322.5400027894238
1513,4009,434.9611464981947
1513,4010,1204.9302464321129
1513,4012,2119.0844554614955
1514,4009,660.257602035226
1514,4575,963.0063982557076
1515,1519,105.57165885614928
1515,4574,246.61506517194127
1515,1512,189.5346849898912
1516,4206,3.780921813336261e-12
1516,4207,1505.419274001395
1516,4208,2123.904593474147
1517,2060,97.9078781102769
1517,4573,232.9943889964757
1517,453,168.896
1518,1521,807.1711217281927
1518,4572,558.2247788825206
1519,1526,20.236051315468124
1519,2644,533.756286121165
1519,3607,238.8803649817792
1519,1515,84.61961414865921
1520,2637,440.6547305053212
1520,4328,676.994133629047
1520,4329,438.73664347212645
1521,1522,158.0635795298693
1521,2637,713.2577082964158
1521,1518,558.2247788825206
1522,1524,61.588869252765775
1522,2636,157.91441280512333
1522,1521,182.53053140610194
1522,1024,66.07300000000012
1523,3608,111.324200255827
1523,4328,641.9583660652995
1523,4570,701.7766526531815
1524,2027,34.96900892352109
1524,3173,54.99657717535693
1524,3608,194.26185522952497
1524,1522,43.422711124037086
1525,1528,405.48092506489854
1525,1530,261.218528690873
1525,2644,328.0949898278486
1525,459,908.5639972105795
1526,1547,242.58351113047297
1526,2299,404.13021191092537
1526,3609,173.08902962440067
1526,1519,123.04616345992757
1527,3173,150.94683303748857
1527,3609,296.50194481696417
1527,4627,613.7962318300786
1527,4628,555.1307921891184
1528,4326,135.17904587530052
1528,4327,593.9426360845422
1528,1510,8.245830219813619e-13
1528,1525,610.4959496231631
1529,1530,149.88529882047214
1529,1532,481.1677226348362
1529,1541,271.39686714550027
1529,3864,121.10064668686115
1530,2299,218.24884644031465
1530,1525,301.51900027088357
1530,1529,43.035732874364676
1531,1540,7.258092284676154
1531,2654,741.0908347584317
1531,1508,339.130097438424
1531,461,893.5090000000007
1531,462,47.56735995116102
1532,2299,191.10155680509513
1532,2643,369.44781244634817
1532,1529,427.10995554234256
1533,4116,97.21786449387565
1533,4577,506.32637878267747
1533,1507,287.55563832143196
1534,1536,58.938661318882076
1534,4257,345.689518248182
1534,1509,810.7477319301005
1534,460,223.988
1535,4119,510.268726448211
1535,4121,1099.2354666437147
1535,4124,413.460038009096
1535,4126,371.8056247574748
1536,3758,538.0854121999226
1536,4109,1474.9551263845522
1536,1534,153.6135643223481
1537,4110,59.78115163138264
1537,4113,1454.646434647688
1537,4114,602.9152588122386
1537,4115,199.94290343399405
1538,1539,379.63964755054303
1538,2655,754.2521638248086
1538,3757,396.2293750292625
1538,4117,978.9099859822293
1539,2656,210.81173185910032
1539,3610,470.4990453261329
1539,3611,450.5051845195885
1539,1538,224.96769743549208
1540,1541,364.5548297174423
1540,4577,39.065184310339724
1540,1531,223.55707253337127
1541,1542,79.70781244499365
1541,1529,418.22580099566136
1541,1540,233.10783315969024
1541,462,259.29385064279575
1542,1545,1534.35424709268
1542,4111,758.9567075826768
1542,1541,221.00481665698553
1543,4050,356.1334262676295
1543,4051,899.5110520621026
1543,4053,911.5855217134773
1543,4054,364.6569767694394
1544,1547,1071.8368479666183
1544,4051,1244.1341959449526
1545,2295,435.35953065119537
1545,4052,1144.2562193255899
1545,1542,979.9615242396626
1546,2295,354.5695320842787
1546,3780,450.6721397251894
1546,4228,518.7451107313403
1546,432,1102.4140000000025
1547,3916,1264.808753063331
1547,1526,319.7266390494623
1547,1544,1244.1341959449526
1548,4222,734.3118072276625
1548,4224,196.4486710993089
1548,4225,528.2118441361284
1548,4227,961.0766513231916
1549,2645,115.29889976751959
1549,3611,298.7815673279943
1549,4229,508.55480240270214
1550,1574,350.9506284941486
1550,3915,698.3733415797334
1550,4226,645.555818962554
1551,2260,375.449225862013
1551,2647,221.0131719328888
1551,3614,299.0879651013163
1552,1575,288.2999601578316
1552,2027,63.220012192729286
1552,3173,241.06185291729858
1552,1013,60.46879431551623
1553,1557,223.16750529967982
1553,2269,512.0734953618305
1553,3612,216.60319120731373
1554,3612,368.4221887414129
1554,4543,257.11714694020674
1554,4544,708.2945878530879
1554,4545,1493.3784814119272
1555,3754,860.0030560855081
1555,4544,1263.9429091708241
1555,4635,32.22269673496914
1556,4015,1167.2997931318896
1556,4016,690.2283086492182
1556,4017,1392.7691776733004
1556,4018,1492.029439947572
1557,3756,26.65149057359222
1557,4624,235.25585368669275
1557,1553,449.0114905782215
1558,4580,881.0784830855305
1558,4581,1349.3336519873062
1558,4582,54.74824535252197
1559,1567,1407.8243383907056
1559,4581,917.392478125678
1559,4625,9.879316513479697
1560,4019,1899.647952289526
1560,4351,1167.2997931318896
1561,4286,1065.1478892474786
1561,4287,386.19737755783063
1561,4288,1611.231268387303
1562,1565,1942.5616072164892
1563,4192,1752.2623157353253
1563,4196,1030.8219711909655
1563,4197,903.8470324055389
1564,4195,2042.3238227169554
1564,4198,1003.9314997364121
1564,4202,26.890471454565436
1565,1993,736.9491151088455
1565,1992,1205.6124921076441
1566,1567,241.35509999623702
1566,4624,117.50831509679955
1566,4625,19.36788917618399
1567,3781,1649.1794383869424
1567,1559,906.8966142283628
1567,1566,121.14206485774734
1568,3781,1028.0386790861114
1568,4642,1328.8315133907788
1568,4643,181.0670000000004
1568,4644,393.2271432412661
1569,2244,215.2474292726862
1569,4001,1137.3066483728696
1569,4642,989.673617269353
1570,2434,210.73285703123315
1570,3614,296.19339929030866
1570,3615,229.66088345466605
1571,3615,292.8344611421098
1571,4803,1195.2738544892168
1572,1593,0.0
1572,4037,799.7967382010546
1573,1586,64.65982618483758
1573,1588,137.60501979461202
1573,4542,1079.947137178083
1573,4800,738.0480470406194
1574,2282,92.39225294796071
1574,4567,202.59685273493275
1574,4568,347.25079474919585
1574,1550,432.55325202401684
1575,2433,1158.946728997967
1575,4161,1228.40523041966
1575,1552,357.92560656081474
1576,1586,55.98872291661976
1576,4564,278.42687535772626
1576,4567,376.65495502496015
1577,3915,519.9924446915053
1577,3916,1220.755825275401
1577,3917,429.3301528658382
1577,3918,1030.9650891808824
1578,4159,87.90901795363823
1578,4160,1275.551004583386
1578,4161,1381.8856012572028
1579,1580,217.75359579605268
1579,2027,198.9472348288443
1579,2636,159.63381978403507
1580,1581,291.9914669994633
1580,2060,87.03880031560361
1580,1579,352.6518390371749
1581,2642,286.24183390285214
1581,1580,409.49689955266456
1581,448,185.75100000000006
1582,3465,91.29968443889732
1582,4108,1447.4388073118648
1582,4158,1276.5348006579839
1583,3616,126.76896599163452
1583,4107,1547.8517340917658
1583,4108,1367.8344850968813
1584,1589,52.106174061960196
1584,1603,112.91907875738745
1584,2284,208.3145575369299
1584,4566,312.40990188741654
1585,1604,157.65874294245583
1585,2640,170.26145833804458
1585,3616,245.74333173018022
1586,1587,23.987536567170984
1586,1573,79.46026105627973
1586,1576,231.4670026793394
1587,1588,25.88064534172024
1587,1589,114.53110445991909
1587,1586,214.26625120133332
1587,434,109.70200000000028
1588,1590,276.3687779672191
1588,4802,46.29077122153632
1588,1573,359.22807533790484
1588,1587,138.49415175992064
1589,1590,0.661834866454041
1589,2495,38.04063552643067
1589,1584,130.80475123136358
1589,1587,233.43031267588105
1590,3617,223.31635582409783
1590,1588,379.63820699789954
1590,1589,54.886433309565334
1591,1593,248.83874864292977
1591,3386,27.294693029063804
1591,435,28.490000000000013
1592,1601,191.58069780916168
1592,2652,323.05761458176863
1592,2653,40.81704639189827
1592,3617,376.44196652777066
1593,1594,248.83874864292977
1593,1572,88.63980517415916
1593,1591,12.770701425233927
1594,1596,253.82144931377164
1594,2653,243.22143640932833
1594,1593,101.41050659939316
1594,436,20.664000000000023
1595,3997,961.5686096709993
1595,3998,1094.7373932860523
1595,3994,1031.3041349497582
1595,3996,927.3230298745457
1596,1598,126.7168866543507
1596,4708,127.10456265942089
1596,1594,243.88935391581947
1597,1598,102.45401040467412
1597,2258,189.28302743200845
1597,4707,316.25072079428196
1597,4708,38.031161432772734
1598,1599,265.80629721448076
1598,1596,205.8581924830466
1598,1597,154.57987543652692
1598,437,53.552000000000156
1599,4709,982.6743722195913
1599,1626,1004.3566377722802
1599,1598,339.6724680750297
1600,2266,270.5104349493592
1600,3618,449.3473185458224
1600,4707,285.0683608925957
1601,2258,42.581713045532354
1601,2266,150.90298476362958
1601,1592,400.2778296366651
1602,2495,181.4138224686844
1602,2651,201.64009250115294
1602,2652,52.652363582472326
1603,1604,231.5117270353259
1603,2651,74.60802844411056
1603,1584,161.55629393710373
1604,3101,323.4123540743636
1604,1585,241.98526163506247
1604,1603,153.1168781579998
1605,3640,383.9476404475773
1605,4231,641.4345386363613
1605,4626,695.8650129514035
1606,3099,685.057916016786
1606,4626,365.0106987124291
1606,994,42.4460000000002
1607,2507,613.1688882253585
1607,3620,646.7689378944342
1607,4230,378.4326373293826
1607,4231,1050.557522690613
1608,1620,677.7302992781249
1608,4562,785.7356565278675
1608,4563,503.4225634468269
1609,1611,78.41183026047838
1609,3098,627.0728593586671
1609,3619,293.4283753801691
1610,4102,364.85511656321
1610,4103,1140.1825714097943
1610,4106,1235.579386354594
1611,4100,78.41183026047838
1611,1609,67.78857660663532
1612,4099,1307.6074856620069
1612,4100,0.0
1612,4101,1435.560367117638
1613,1614,1230.2187278201197
1613,4098,1531.3434833138597
1613,440,214.0979999999999
1614,2300,12.644000450488145
1614,4096,1217.5747273696318
1614,1613,1486.6127254719727
1615,2300,280.2769960672111
1615,4092,39.52841282202136
1615,4093,1352.8016815137132
1615,4094,1571.3767009793878
1616,2300,274.09270864323355
1616,3103,1579.7993980616802
1616,4070,1863.5860480628653
1617,1618,423.7910322674657
1617,4092,639.387325658725
1617,441,6.101000000000016
1618,3620,423.7910322674657
1618,1617,635.6549712772734
1619,2253,96.40392836262401
1619,4182,478.90673504689596
1619,4561,655.6101603893827
1620,2253,105.29488314086282
1620,4569,669.6008723858821
1620,1608,977.1544163601695
1621,1623,1135.6490408665948
1621,3108,929.319678058231
1621,4178,931.0262935891326
1621,4569,935.6248923131106
1622,4178,974.9620390274074
1622,4180,627.4305667782145
1622,4181,980.0122598277837
1622,4182,741.0815037527329
1623,4709,1083.0829708980536
1623,1621,976.5134421881313
1623,254,173.8200000000002
1624,2238,66.52684119119247
1624,4179,1198.2116310474428
1624,4631,922.7558511783731
1625,2238,100.89044634745035
1625,4694,1031.0861565519608
1625,4695,1310.5435512256502
1626,3996,964.2084004155031
1626,256,149.1678817669759
1626,1599,977.8142099543658
1627,3926,1163.6845637001636
1627,3927,877.943902141987
1627,3928,982.3345852669372
1627,3929,1419.8933205253777
1628,4586,1066.6297076676565
1628,4587,3.239584125929823
1628,4588,1211.5309703541416
1629,1635,59.56063286482836
1629,4690,1382.5080371788406
1629,4692,786.3524098883483
1630,1633,482.093753376394
1630,2747,1001.7610301648231
1630,2748,1166.5712472479122
1630,4586,1144.9431368703204
1631,1635,109.39293091314877
1631,2219,45.8420113509937
1631,4587,66.58783348381863
1632,2225,195.41190075403102
1632,4648,1386.4709232931475
1632,4649,893.6118108203867
1633,1652,122.16136676502184
1633,1653,399.17682026750487
1633,2218,10.855580975901992
1633,1630,762.6621407014009
1634,1639,818.402920319646
1634,1678,64.46384745692006
1634,2554,1106.8765198080077
1634,252,27.190828907697398
1634,950,33.92800000000008
1635,2505,2.428831836318601e-5
1635,1631,65.26619406485335
1635,1629,267.05251176181287
1636,1659,149.3175410689095
1636,1662,758.4049191183706
1636,2485,1455.5043094719601
1637,4629,554.3652329962572
1637,4630,420.9168466930758
1637,4631,958.1137578469369
1637,4632,308.13500268995716
1638,1639,419.284887708164
1638,2225,323.76770183012064
1638,3110,225.93319524091328
1639,1641,807.2936460036686
1639,1679,4.062529365017468
1639,1634,883.1111618706378
1639,1638,518.5617029811872
1640,1641,100.3075361887356
1640,1642,513.9314274882161
1640,3110,244.630211311289
1641,3463,737.9501420739315
1641,1639,952.955114355602
1641,1640,287.99823224730244
1642,1643,484.996707860535
1642,1644,492.5803696880498
1642,1640,344.9377475000248
1643,2034,22.770892366797774
1643,2098,484.9964450295486
1643,1642,302.482341660515
1644,1674,200.3365996430302
1644,2487,342.52955125622765
1644,1642,506.10105589987836
1645,1825,588.2657874803688
1645,2241,47.077997310043706
1645,4629,787.1822373105979
1646,2912,75.58300000000007
1646,242,27.303000000000065
1647,1649,1166.6719565936587
1647,2619,1747.973250818911
1647,4066,699.6995754217908
1647,4069,1645.3242300084005
1648,3403,798.8368683488912
1648,4232,951.8613263278925
1648,4233,536.2614818867422
1649,4751,1166.6719565936587
1649,1647,1201.9607351645811
1650,2314,714.1593993828692
1650,3246,331.8832055753214
1650,4752,1096.7572505559308
1651,4149,1179.4238092653839
1651,4150,210.30615978124365
1651,4151,0.0
1651,4152,1721.4756907877472
1652,2219,122.16136676502184
1652,2506,0.0
1652,1633,58.25138055883804
1653,1655,83.88643556234777
1653,2777,315.29038470515786
1653,1633,644.3046620351248
1654,1655,1.3944717695476737e-15
1654,1658,0.0
1654,2506,0.0
1655,1657,83.88643556234777
1655,1653,1.3944717695476737e-15
1655,1654,0.0
1656,1657,235.21509530291104
1656,2777,720.320587191088
1657,1659,319.1015308652587
1657,1655,0.0
1657,1656,150.92337357434872
1658,1659,2.4288318361791507e-5
1658,2505,163.36516633700714
1658,1654,1.3944717695476737e-15
1659,1636,199.40455631113053
1659,1657,150.92337357434872
1659,1658,163.36516633700714
1659,258,36.927999999999976
1660,2746,142.2439610131486
1660,2775,666.030487091075
1660,3622,452.8879072634825
1660,261,181.11600000000064
1661,2776,984.4297829775952
1661,4645,731.1780198280447
1661,4646,1243.6498426513538
1662,2213,145.91287029690102
1662,4646,926.6641438948378
1662,1636,1364.5352649503197
1663,3930,666.4679564641883
1663,3931,1214.1812684919464
1663,3932,612.9025737682614
1663,3933,1343.9853971447358
1664,1666,616.382216819902
1664,4043,779.6850298786362
1664,264,34.07400000000004
1665,2774,109.59617945842275
1665,3247,664.2955736126204
1665,3383,658.6276185154301
1666,1667,219.00990785620695
1666,2036,657.8939057182874
1666,2743,74.37663772572628
1666,1664,756.7256729302765
1667,2211,231.99236677657225
1667,2493,52.72343910690739
1667,1666,183.515055980622
1668,2036,831.2112411444859
1668,2221,683.9783526025742
1668,2744,37.42758055595214
1669,1670,132.75172788498875
1669,2212,4.8943574579554685
1669,2744,31.54557988104807
1669,249,49.738000000000106
1670,1672,122.93645242657311
1670,2215,111.47394350631481
1670,2745,71.78369158609773
1670,1669,54.275336615179
1671,1672,134.32702683795122
1671,2221,775.4271758859943
1671,4740,805.7151970539652
1672,1675,41.755878848089765
1672,1670,124.90513045281541
1672,1671,117.25070120956106
1673,1674,1477.308752110888
1673,1676,1086.3487361632149
1673,3945,1355.9662305913062
1673,3946,582.5562566626186
1674,1821,1163.7147628367306
1674,1644,313.5988459031127
1674,1673,1070.7723867211096
1675,1679,135.0055450359503
1675,3463,127.73923283824072
1675,1672,26.648231245941798
1675,247,123.51400000000008
1676,3463,1086.3487361632149
1676,1673,808.7044827999273
1677,1678,46.27432989875552
1677,2218,61.15359463890166
1677,2745,18.263463653417748
1678,1679,80.58300942436209
1678,1634,126.72028091206423
1678,1677,33.11809329524859
1679,1639,22.386117837099274
1679,1675,95.31280848101345
1679,1678,129.6832062759994
1679,252,24.505171092302692
1680,2632,819.2369999999995
1680,4678,346.0207086477218
1680,4682,207.3095836005885
1681,1682,83.61886085822435
1681,4677,436.3292710575022
1681,4679,457.9572044893116
1682,1687,94.02718940841572
1682,4680,38.09500423264071
1682,1681,127.4002818185559
1683,3789,141.5229999999999
1683,4590,1446.4812974402635
1683,4689,1415.5764865097308
1684,2321,276.141851376114
1684,2322,177.51200836154533
1684,4687,396.3103653123825
1685,1689,287.5558411842761
1685,2321,260.3344388659613
1685,2335,65.5710000000009
1686,1688,25.268871196759772
1686,2323,23.113668439095292
1686,4680,41.23271517613441
1687,1688,8.906920458683475
1687,4682,85.12026894973226
1687,1682,51.379563631705494
1688,1691,52.923152672422404
1688,1686,25.64854657479961
1688,1687,51.37956363170551
1688,477,50.08600000000012
1689,3248,625.8442242826376
1689,4683,461.0246142631479
1689,1685,243.96852930820097
1690,1691,44.134672578722956
1690,2628,338.3117768075368
1690,4681,399.0078593437937
1691,2335,8.200000000000008
1691,1688,42.82047122348421
1691,1690,55.14215267242252
1692,2345,642.4851658544278
1692,2627,469.48323479886994
1692,4684,165.86729966881325
1693,2627,505.9176717865618
1693,4685,203.0151281773317
1693,4686,216.6355598251251
1694,1695,226.6720599408696
1694,1704,1165.6312534252404
1694,4591,1205.5743633051823
1695,2071,156.45200000000045
1695,2327,132.94312448421815
1695,1694,226.32343344416967
1696,1697,156.17470264890312
1696,1698,162.04387249246744
1696,2327,158.3302055587943
1696,484,59.84100000000012
1697,2328,35.952814634230684
1697,4657,269.72369406336355
1697,1696,201.9234270810055
1697,485,177.29300000000023
1698,1701,9.966779670343737e-14
1698,2626,1199.9775322446667
1698,4655,1272.592073824034
1698,1696,43.724521563665384
1699,3782,15.909023871940622
1699,4655,1156.734572144947
1699,4656,1498.1748100314858
1699,4657,114.27702408537797
1700,1709,566.2615128949823
1700,3784,8.872356183631169
1700,4658,489.8289823748778
1701,1703,489.8289823748778
1701,4658,550.3525266247249
1701,1698,4.759239109663299e-14
1702,1703,28.68362574184939
1702,2625,1178.5068970512996
1702,2626,1197.515682994952
1703,1707,119.03370192311846
1703,4597,512.8547538168076
1703,1701,550.3525266247249
1703,1702,4.758671628348329
1704,2625,1199.970001915086
1704,4595,160.00978040651685
1704,1694,1133.3625132176999
1705,1706,60.40229982035077
1705,4595,64.51799634664013
1705,4596,570.5092792794446
1705,4597,564.3357006903034
1706,1707,344.02657642941455
1706,2496,232.16426302255462
1706,1705,69.81532925590898
1707,4659,385.8381844886099
1707,1703,104.15134518596854
1707,1706,293.9083926760487
1708,1709,93.22788650864632
1708,1729,371.08318851428004
1708,2349,351.722478255025
1709,4539,662.4979054910897
1709,1700,498.7013009568255
1709,1708,56.44853970048929
1709,1033,116.71700000000043
1710,1714,275.80529765619525
1710,4058,441.4399082325507
1710,4539,581.401346744777
1710,4540,819.0860611005967
1711,2070,691.8848012819325
1711,4056,1624.429784839078
1711,4058,461.34197824727056
1711,4059,1144.4528906935336
1712,1726,619.0939936090391
1712,2337,646.7555807045828
1712,2338,375.36731609932986
1713,1725,1447.4560826931247
1713,3397,1564.7998964133603
1713,1712,74.48006792566284
1713,498,55.38000000000006
1714,1729,138.12941454360552
1714,1710,388.5567804929103
1714,493,346.5090000000007
1715,2582,951.6488647036506
1715,2583,1428.7307189119324
1715,2584,1592.2293059631015
1715,2589,1222.158730492817
1716,1827,391.26073010924534
1716,3426,418.9775894345003
1716,3623,102.24700000000033
1716,4150,181.6725658722048
1717,2587,1232.9773298779494
1717,3428,136.60095541122757
1717,4294,1149.984756343983
1717,4295,676.7336798561892
1718,3097,1075.2728435745305
1718,4662,134.64725546397358
1718,4663,29.61500000000006
1718,4750,827.6153985858441
1719,2065,233.290744536034
1719,2624,805.8890416385144
1719,4745,887.072013115325
1720,2320,22.21085869822145
1720,4060,935.9815305228826
1720,4746,979.5666506955415
1721,2621,1391.121870039753
1721,4061,1311.7506684722093
1721,4060,360.7587204915566
1722,1724,399.7532369408628
1722,2588,1708.0711508353477
1722,3327,36.35600000000006
1722,4065,1210.4293185281551
1722,539,46.97100000000007
1723,2334,95.6790000000005
1723,2586,871.949310136067
1723,2620,633.6044267056009
1723,4598,111.48794512497138
1724,2344,102.26950710845436
1724,2623,797.4879227195411
1724,3788,661.7086983358458
1724,1722,294.8594121750521
1724,1034,429.05400000000077
1725,1727,327.34
1725,2336,158.4903465780277
1725,2588,1350.2151563655173
1725,1713,1627.2298914105108
1726,2336,22.870657790786783
1726,2340,398.488946006539
1726,2623,614.0541573419706
1726,1712,834.929589223575
1727,3252,156.01000000000008
1727,3326,22.629000000000083
1727,1725,403.633000000001
1727,533,153.53499999999988
1728,2316,74.84900000000019
1728,532,30.548000000000027
1729,4660,459.14272812228023
1729,1708,339.03599483192164
1730,2340,214.21586488700052
1730,3395,429.862132302537
1730,4661,368.3017051083344
1731,2344,124.19995416536341
1731,2353,527.2017202989003
1731,3253,340.12829293628926
1732,2346,99.99423060092371
1732,3253,546.2266891943025
1732,3642,402.93643861985237
1733,1735,374.67057247548564
1733,2355,582.3028860655162
1733,516,20.57700000000007
1734,4603,2675.6833187898296
1734,4605,1792.1602901468455
1734,4606,338.2661662903051
1735,2351,499.5645658816218
1735,4606,325.84009280129226
1735,1733,586.535469696571
1736,1738,369.39400519600247
1736,4210,1431.4388627878952
1736,4604,2517.158843406203
1736,525,79.0470000000003
1737,1738,170.32139274096562
1737,1739,348.6130933366144
1737,2351,694.9163753793254
1737,519,20.103
1738,3096,516.6836166028185
1738,1736,478.10233992178314
1738,1737,263.766337339646
1738,520,84.8520000000003
1739,1740,65.20854887091508
1739,1745,342.92031548956163
1739,1737,450.4845982320704
1739,521,91.19400000000046
1740,1741,13.153163824264652
1740,1744,541.1692320831626
1740,3096,688.9933325599613
1740,1739,57.635733004234254
1740,522,29.562000000000076
1741,1746,1126.5266831106533
1741,4212,1462.7299450597368
1741,1740,19.99542946984525
1741,526,73.9690000000002
1742,4211,1397.028325177524
1742,4212,1138.8134477992269
1742,4213,341.02882260053724
1743,1792,364.5614228736207
1743,4213,661.6320368476513
1744,1745,9.396424836639266
1744,3786,572.1988602336977
1744,4541,53.92154876432529
1744,1740,667.3424298953623
1745,1747,334.47042427196294
1745,1739,459.5916362516983
1745,1744,6.658356240702456
1745,685,111.35200000000037
1746,3790,1104.3708391945418
1746,4541,58.71799916412057
1746,1741,1453.9904460167438
1747,1752,125.80974972773305
1747,3254,208.69273006564597
1747,1745,480.8326764381631
1748,1749,15.836087934108305
1748,1752,17.83599098690076
1748,2350,554.9814959026473
1748,3786,736.9632676778056
1749,3256,1124.321716825412
1749,3790,1382.40846106466
1749,1748,3.8589165865969397
1749,686,117.14800000000022
1750,2347,1439.5916128947536
1750,4221,1305.5076883015486
1750,4607,200.5222776827494
1751,3257,624.656305269327
1751,4560,148.74013940573343
1751,4607,148.68318164971822
1751,4608,485.3943770008326
1752,3255,152.33768563391143
1752,1747,169.34307227912478
1752,1748,126.80497885836141
1752,687,72.53200000000028
1753,1754,317.64819036891015
1753,1755,334.8237459595021
1753,3255,323.17055223601164
1753,4560,70.37984168722787
1754,3254,317.64819036891015
1754,1753,216.12471415397602
1755,1756,22.8675177853724
1755,1760,344.1581941393151
1755,1753,513.6105582855199
